economy,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017
ABW,,,,,,,,,,
AFE,2.43185663961612,2.42020104932077,2.5049351399906,2.62405505855032,2.55814702107479,2.76334286724056,2.58483109207052,,,
AFG,,,,,,,,,,
AFW,0.894147544329085,0.857032448736113,0.83869769852757,0.853197011825129,0.855089130244457,0.814806401540957,0.83419708268076,,,
AGO,2.14597187989868,1.94943331072076,2.2507551575993,2.35230222680668,2.01780152844807,2.54660688169104,2.54884001929019,,,
ALB,19.2688176765408,21.8750151944777,23.2821918775617,22.1093361945263,25.419173756688,26.0687850119228,24.5480502099359,,,
AND,,,,,,,,,,
ARB,0.35060382865555,0.358836227042128,0.434215320690653,0.416437985199475,0.396857461674712,0.446660790599733,0.414413209361359,,,
ARE,0.0,0.0,0.0,0.0,0.0,0.025763191848601,0.0969070800104919,,,
ARG,5.42888057039713,6.18534160257561,5.68326959017728,5.85903880132898,5.57056095371141,5.67143015652958,5.50150364266138,,,
ARM,25.696275085559,30.1780207052188,32.5140235123939,29.9237652306994,24.5644730530234,25.7297412632428,25.7182641321184,,,
ASM,,,,,,,,,,
ATG,,,,,,,,,,
AUS,1.04822229666427,1.12028027364403,1.34024550207767,1.67382499111307,1.72074104603589,2.13883076334763,2.37342249684338,2.15439420000884,,
AUT,10.518522978835,10.9741576610228,10.0556375609328,10.206995317003,11.9572596832813,12.2986608351995,13.2072371508149,12.2128791477895,,
AZE,1.03620647687677,1.08128567813195,1.67322892748466,1.19773178754302,0.765949562568253,0.660788427016893,0.572046301627223,,,
BDI,,,,,,,,,,
BEL,20.6235576942005,22.3824307629957,21.242316012202,23.2431816287149,20.7474074597644,21.4255025060909,18.5896310222015,15.110327401377,,
BEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
BFA,,,,,,,,,,
BGD,0.25049377765842,0.105840143209264,0.173889205494849,0.199133295139838,0.166701810177296,0.218257250206309,0.153500381699064,,,
BGR,21.8110138219777,24.2183778245229,24.3005862706781,23.5330544490673,24.5310171274566,24.7897641056311,25.8257119437689,,,
BHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
BHS,,,,,,,,,,
BIH,4.72900686031021,5.21212731223472,6.43491630649094,3.72775949289852,4.2736512734015,6.04069362212977,4.27387135851599,,,
BLR,0.0108960091542997,0.0169773174018046,0.0163939393146671,0.0183800997483901,0.0306485472979232,0.066229574788993,0.0539210619709001,,,
BLZ,,,,,,,,,,
BMU,,,,,,,,,,
BOL,3.31945255382457,3.14578824642524,2.65157521721861,2.6247937501935,2.25301637232862,2.41602925946948,1.97497927438316,,,
BRA,12.9093971632582,13.7955018306793,12.7004383572272,13.4916124032512,12.6507405645914,11.4981042378909,10.8090873277871,,,
BRB,,,,,,,,,,
BRN,0.0,0.0,0.0,0.00444113367683264,0.00449080768220538,0.00565388122510402,0.00483966771741855,,,
BTN,,,,,,,,,,
BWA,0.0,0.0,0.0,0.0,0.0,0.00346508583541406,0.00316580576382795,,,
CAF,,,,,,,,,,
CAN,19.1858909870596,18.8995838496017,18.5611489895503,18.7090675546932,19.3476444265948,19.9124179587462,19.6911106025197,19.770846389418,,
CEB,10.5572149982234,11.3277056443684,10.3163343348337,10.46712968352,11.0434790633721,11.5322786281088,12.2183303591353,10.4444329368099,,
CHE,39.0740281545514,38.7479861572651,39.4349277293833,40.2837737989995,39.9044022359133,38.8670912293051,42.4228241470122,39.8865358839965,,
CHI,,,,,,,,,,
CHL,6.15782788272899,6.57765287948893,5.56766616011229,4.81547830364205,4.29180432277655,4.08270933094002,5.64538506080068,5.72221215920605,,
CHN,3.38410252972864,3.46831716117637,3.50934153555749,3.52243463333402,4.09182975952194,4.53414655121912,5.10701715020901,,,
CIV,0.975285270355837,1.24104056666855,0.945001444478687,0.823567099672619,0.817267171430795,0.649866360455881,0.79477671158237,,,
CMR,4.66721892495555,4.02699162773369,4.33511458632371,4.53710792304456,4.56760686035608,4.56647214734543,4.60075859598976,,,
COD,2.78631575549189,2.95649537742357,2.6841618670332,2.7103291966026,2.41947732545604,2.26762471023057,2.35994627719993,,,
COG,2.24156392641568,1.6451120737757,1.40316666607032,1.42794110204354,1.54538497040343,1.49281828422187,1.4287130347896,,,
COL,10.3818830360804,9.34037846164599,8.85050581128378,11.0055370952223,10.5968731645301,8.97406621107914,9.20354121922188,,,
COM,,,,,,,,,,
CPV,,,,,,,,,,
CRI,14.5095593930555,14.7101789250552,14.5519080208614,14.3919869284472,14.7665385693076,13.9890581870171,14.2087097279856,,,
CSS,0.511845851727398,0.513166317122916,0.453364811243378,0.452777725070753,0.496371665670763,0.499670831609833,0.523750542556267,,,
CUB,0.0934426358921778,0.096403976907735,0.0602151337367091,0.0701098785200371,0.0760337325740591,0.0917410338608715,0.08539666404937,,,
CUW,,,,,,,,,,
CYM,,,,,,,,,,
CYP,2.2260725552661,2.46991435304255,2.86477145485534,3.52121540736687,4.22990905567629,5.2851490507606,5.22696188749939,,,
CZE,15.9442536935492,17.5232383712388,17.321530028249,18.4405465913305,19.9384984530979,20.7795241044764,20.8488488513946,18.9565725567366,,
DEU,13.9198021319727,13.8504612520086,13.9437343008152,12.5713552960882,12.2845230232385,12.2087666570209,12.9820484847802,12.8636198591601,,
DJI,,,,,,,,,,
DMA,,,,,,,,,,
DNK,5.20440411956962,5.09480510969679,4.99498635503965,6.63367450085431,7.85952987484498,7.65236044737349,9.89182751386271,11.7489461107418,,
DOM,1.8093852103818,1.93707571772415,1.82806730648178,1.99259384732704,2.37097316689828,2.99588529620787,2.34365695498142,,,
DZA,0.0486088218511782,0.0468007217940375,0.0273189484600289,0.0722877221411679,0.0826770877537911,0.0429831625830771,0.0301060361261635,,,
EAP,3.02825222988,3.11110887330625,3.1456410780339,3.23671460663467,3.74244476076316,4.10943495294946,4.54701702604095,,,
EAR,2.20353003092657,2.19496659251535,2.32003361290046,2.547680146311,2.44382857745039,2.65903761284192,2.41856304541718,4.83094672834087,,
EAS,5.67968155930997,5.80852260557383,5.65753844340826,4.59984377715071,4.42058718929426,4.62430641265866,5.05335761093279,7.32620061360952,,
ECA,7.84151166916314,8.4052350334294,8.34202395580748,8.01344152512728,8.04640121327002,8.11961994310289,8.72520566522516,6.65430058653642,,
ECS,13.2910950504747,13.8183869130902,13.7399217343099,13.7907503009593,13.868698661445,14.2279797953155,15.0976080664194,18.6299808592944,,
ECU,8.23198870714925,5.68939830964393,5.467038339368,6.82140628517867,7.28161234610846,6.34284685700518,6.21357961398596,,,
EGY,1.58192341058979,1.39226529994013,1.49446536049237,1.4579186127784,1.37237719625831,1.46594454530422,1.49971772834215,,,
EMU,18.2780170761108,18.4614825111398,18.7432823855779,19.1590485547527,19.1497430355641,19.7655022320042,20.8849997792029,20.4847525275899,,
ERI,0.0255022611016384,0.0238292165590888,0.0232180485230216,0.0226434071482077,0.0219853260730629,0.021564964455422,0.0211211654953834,,,
ESP,14.2553538805854,14.9796359012166,18.375066153335,17.3891352830148,18.7494143422788,20.812756639996,21.6004959937526,19.9753766538585,,
EST,0.202727609083322,0.339457620589052,0.296589025212945,0.34911915342877,0.461627044799496,0.473770060005238,0.617871228736628,0.933236763253142,,
ETH,0.583731592312352,0.599340089288291,0.76881789592043,0.847333328525451,0.998686352124692,1.11410312153567,1.18366988273577,,,
EUU,17.4853429581756,17.668313280486,17.8953654744811,18.2845762389389,18.5222205674202,19.1346490296625,20.1614560597748,19.7781662064834,,
FCS,2.34621282222842,2.35142270647372,2.31613399539675,2.44940842744408,2.34408043135213,2.47995120691128,1.4513889216809,,,
FIN,21.7942778016659,22.2960582624905,19.8224166188876,21.0095077300746,23.2640077291468,23.1515969057766,23.1708706917668,25.3513137210655,,
FJI,,,,,,,,,,
FRA,45.285818454772,44.2373741287801,44.9792643559935,47.7200784759466,46.4504114320475,46.4461226935631,49.5904171808079,49.0615406348183,,
FRO,,,,,,,,,,
FSM,,,,,,,,,,
GAB,1.39689058606129,1.34878129701155,1.1533183971388,1.32934185363784,1.62705386357708,1.24189136791019,1.21209887479637,,,
GBR,7.32700890761897,10.069874538926,8.83240667929347,10.8080732504418,10.9085227804939,11.4340020904081,11.5812862238081,13.1204197977575,,
GEO,14.9439607942463,15.5186976158794,20.0437560152106,15.4694473794615,14.3971015759955,16.8111048333959,15.7463739341214,,,
GHA,6.31793844485552,6.0505185774378,5.47996463854005,5.81714735326098,5.99735280678279,5.82305507729694,5.86864927919205,,,
GIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
GIN,,,,,,,,,,
GMB,,,,,,,,,,
GNB,,,,,,,,,,
GNQ,,,,,,,,,,
GRC,2.07667520765013,2.82163964782402,3.76829834657114,3.11544984617751,3.69539437728121,5.6372347217714,5.41764810310614,6.20248117731642,,
GRD,,,,,,,,,,
GRL,,,,,,,,,,
GTM,3.44379932541454,2.52261783162218,2.95036196357293,2.90597953335882,3.00498129888254,2.90269850627609,2.56505551987625,,,
GUM,,,,,,,,,,
GUY,,,,,,,,,,
HIC,12.8957891342884,13.3452199586878,13.1250907758599,12.6005907422914,12.1227310565779,12.3392170678632,12.5777487911023,13.9017040921598,,
HKG,0.000663709333565625,0.000627000613301372,0.0639334450422536,0.0502336800333552,0.0609160537737786,0.0637157290404246,0.0704687512613531,,,
HND,3.34262132148544,4.10343818216453,4.36747969350069,3.54794597402926,3.59652667564698,3.40722362321271,3.32795170548503,,,
HPC,2.32603847139402,2.33451710940841,2.45063554563706,2.46237279577727,2.58457892393105,2.60926123322097,2.39443294100563,,,
HRV,6.52607991384869,7.94073889668025,9.26995557249547,7.07336657936056,7.738147899307,10.3600523290762,11.9438258123941,,,
HTI,0.186730797647546,0.219707782921429,0.15573157687209,0.065987072943642,0.209175113051614,0.127892944744258,0.0739733683419952,,,
HUN,15.2410175728741,16.9575636870678,16.8155599461867,17.3452892170315,18.6143384950596,19.0844241245102,19.0489669141643,18.4514634352703,,
IBD,4.28516971484727,4.33591279465616,4.33150688745726,4.41213195044217,4.5731942922783,4.7644802850818,4.96298293152506,4.10183159497262,,
IBT,4.09512664233852,4.14847284120958,4.1646009755329,4.24401824044366,4.39771252279666,4.58396808162932,4.78266810253061,4.10183159497262,,
IDA,1.97640184697658,2.01310277166719,2.19317948145651,2.24380468017077,2.30103672286157,2.41349774731065,2.38285299606534,,,
IDB,1.64018098351181,1.69292206190385,1.9017954896805,1.87450244086899,1.82021339674855,1.91828907698341,1.89993291833032,,,
IDN,0.787998661919356,0.764661577618579,0.947814874501349,0.800177347678535,0.789529582538626,0.904904505605409,0.83857029181184,,,
IDX,2.3628393859717,2.36737706515811,2.51654881685374,2.661050553744,2.848355638805,2.95703309128977,2.84008240775554,,,
IMN,,,,,,,,,,
IND,2.0420784936469,2.02089433524891,2.35206386103764,2.70431403790106,2.52600082028552,2.72066307454044,2.66772054665755,,,
INX,,,,,,,,,,
IRL,1.90037980016283,2.32862144796663,2.10764820982877,3.39436713409989,3.25737600594265,3.69283051072214,4.22176805387632,4.80014899386715,,
IRN,0.167344051225312,0.244365980226369,0.326110816413158,0.441577960162842,0.616512900048027,0.991012606517898,0.908868457414736,,,
IRQ,0.645529197296051,0.556619030131666,0.786383633790343,0.512925064648215,0.627735248619401,0.639043032728718,0.330700641375957,,,
ISL,35.8246325372982,35.2120766512407,35.0222056255328,33.2322348377082,35.5282239577125,34.8336173059321,35.4331481085884,37.5169341332485,,
ISR,4.66012071008308,4.86869371548054,4.88473116239766,4.8475246000467,4.69773893981208,4.96383476670684,5.19155146828153,5.2453220351346,,
ITA,2.77310886396459,3.5214304461868,3.74133313217941,4.30942246236426,4.89993476693008,6.13189674201849,7.06293000225121,6.32722059410873,,
JAM,0.370471809713972,0.405246569876504,0.482902626947435,0.512995744910598,0.625903277532512,0.528490530109547,0.569707729933871,,,
JOR,1.63190425256964,1.67624931633624,1.82190892806462,1.91322616245433,1.84870878863997,1.93579379773515,1.91772585795846,,,
JPN,15.0942734757986,17.0570297481554,16.6637182405653,7.52200090353815,2.6498114043533,2.43115393600386,2.22189362602368,3.09202073923516,,
KAZ,0.594106795612179,0.614376809706427,0.693134720559893,0.655564339048165,0.654035030794206,0.520312679642313,0.60888813034448,,,
KEN,1.63132850505135,1.35672190530388,1.7972407905833,1.76982655208531,2.04937627283858,1.98173071194142,2.23894077499308,,,
KGZ,16.54746192098,18.8328866759601,20.2951936183187,21.1116134842023,18.6523126071659,20.904031642657,22.7125830672669,,,
KHM,0.124447288576003,0.115116225744109,0.110706029810324,0.185012225357854,1.7404604869063,2.89563711875362,3.31926620677437,,,
KIR,,,,,,,,,,
KNA,,,,,,,,,,
KOR,17.6489642067282,17.1453914666384,15.8724237926686,15.863163513228,15.2517349337761,14.1627433118238,15.6140052680816,15.9628201690884,,
KWT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
LAC,8.02391148234357,8.17688297095215,7.82273356670368,8.36126734583877,7.88402354370313,7.51126452824435,7.30108457921408,3.51721073584162,,
LAO,,,,,,,,,,
LBN,0.753011438317092,0.966886289024909,1.3221508409755,1.28723086435393,1.40151530976876,1.74558687916459,0.523449394052419,,,
LBR,,,,,,,,,,
LBY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
LCA,,,,,,,,,,
LCN,7.70872070158254,7.87679527544031,7.45271265775233,7.9644446129008,7.46603913385766,7.26965163255121,7.08796563377912,3.87297073210308,,
LDC,1.69930868526965,1.71436127355537,1.8801747030153,2.01168811091687,2.1444784859437,2.29694666472377,2.16636632242638,,,
LIC,2.01617551476473,1.97567562191033,2.22350825596881,2.43609256227624,2.62060427811995,2.7425167590397,3.0066133680457,,,
LIE,,,,,,,,,,
LKA,2.83713844474711,3.11849922137295,4.29524030380834,3.3354080324196,2.3127007734972,5.39951636077481,3.43447351989789,,,
LMC,2.93803776318164,2.83931304031601,3.03959176648812,3.21067294223681,3.14932830285527,3.24800807385901,3.09765019916699,,,
LMY,4.10879618413436,4.15206884616165,4.18068947753499,4.26238297359278,4.42364900104195,4.60154772855968,4.82170072003138,4.80051791525567,,
LSO,,,,,,,,,,
LTE,4.66166929075575,4.78078196128642,4.67727016924854,4.68703053395667,4.98227053197516,5.1890360925662,5.57531250936117,6.10966322176398,,
LTU,27.9148993018658,33.1852907891569,1.71258972081404,2.42340765275036,2.38690372583914,3.36828237776611,3.80511456042233,,,
LUX,1.47958828695589,1.26421433503283,1.22790967481589,1.3344215403544,1.55550139924577,2.50730725785098,2.49909003595528,3.71309534214227,,
LVA,7.60845781460685,7.66463600321243,6.5742023320144,6.45138067955436,9.10697972037728,7.41799417595152,6.84384598600371,,,
MAC,,,,,,,,,,
MAF,,,,,,,,,,
MAR,0.685662301006964,1.65037215241618,2.07414162910471,1.2858688407976,1.08734799095224,1.87145877414529,1.61676234508113,,,
MCO,,,,,,,,,,
MDA,1.08818368916202,0.878857263543819,0.907701269274557,0.70945708835513,0.565254640981761,0.877833759959033,0.767238068929922,,,
MDG,,,,,,,,,,
MDV,,,,,,,,,,
MEA,0.426376029691672,0.433539444973974,0.490628014816363,0.503572669614274,0.525108585079631,0.64861027640879,0.598039466032868,5.2453220351346,,
MEX,3.19755582179537,2.8313813891782,2.68215215309575,3.11780017744104,2.77770919080167,3.09234910919373,3.42450549549344,3.51721073584162,,
MHL,,,,,,,,,,
MIC,4.15734981198191,4.20214185527036,4.22322609625305,4.29894079827774,4.45844972666537,4.63668015122649,4.85490905715037,4.80051791525567,,
MKD,2.88168562016851,3.94567460430224,7.12711988783903,4.66150533672722,3.70995512763365,5.92867005777624,5.52938174692284,,,
MLI,,,,,,,,,,
MLT,0.108417993800929,0.119600014387972,0.476909225400152,0.660219774657461,0.820659116379507,1.00155199529233,1.46656264087723,,,
MMR,1.64482183436504,2.26380564186813,2.61148368260663,3.52983540613004,3.28119044849812,3.58528949339739,3.12653493147673,,,
MNA,0.495245072064993,0.522941677975194,0.634417107400959,0.661571174656615,0.734444187164884,0.946139469443585,0.860316001680588,,,
MNE,13.71165430388,19.1265892200156,16.0574416189779,11.8225168151278,13.5375622562581,15.0454482580897,12.9572960184337,,,
MNG,0.0,0.0,0.0,0.0,0.0,0.131045563296553,0.259410425016945,,,
MNP,,,,,,,,,,
MOZ,9.21601848416983,8.53199026881834,8.47880765273462,8.40767412350327,8.90102223513729,8.66700187494648,9.17019673478017,,,
MRT,,,,,,,,,,
MUS,0.654888260615417,0.776655873608124,0.620162354990028,0.369047081293296,0.570343682280318,0.702822669608384,0.80457846628087,,,
MWI,,,,,,,,,,
MYS,0.805482309280532,0.739097656320482,0.674423607572539,0.742472353628485,0.905848220129533,0.971156809299827,1.18068772456147,,,
NAC,11.8278995631574,12.3530480654408,12.1086941850448,12.355894038149,12.3219913101072,12.5956918984087,12.5790325849388,12.7507864299034,,
NAM,17.5704374579605,18.1395923502055,18.0271311823316,18.5385287531156,18.6808524508494,17.9486428177847,17.785332290757,,,
NCL,,,,,,,,,,
NER,0.0132483929904704,0.0124966154999688,0.0115772318031045,0.0,0.0,0.0119957429061221,0.0119184142965537,,,
NGA,0.377140182183481,0.316663860410687,0.361652785336624,0.346063689549307,0.319375888437828,0.277955771593848,0.274463995659247,,,
NIC,1.85806277592943,1.50743934679139,2.03470711388364,1.92501293148829,2.51074474101897,3.18147154752007,3.34174918847901,,,
NLD,2.37486555867252,2.48350085887788,2.22768003022647,2.66739860906878,2.68352733788469,2.51508786889777,3.12654470064918,3.37380480632713,,
NOR,29.964513263227,28.7333364878068,27.8036232251453,32.1832217471398,31.8884957321764,29.1717391777941,32.2757934551016,31.3179314225439,,
NPL,2.59507432156234,2.8476939826979,3.00281587651426,3.48110922015826,4.30927029054942,5.25574685357306,5.24324797182476,,,
NRU,,,,,,,,,,
NZL,13.3847994475489,14.6711707856329,14.5378478890274,14.8369485443489,13.1741072109497,13.4252921807959,13.5168460308739,13.9876097391326,,
OED,13.3018550328536,13.7901816347535,13.646016430794,13.1229481041137,12.6900805593226,12.8987288235101,13.2012469783837,13.3540827840592,,
OMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
OSS,3.83504564336526,3.9644661372367,3.64490397443114,3.46953086810892,3.36871244281732,3.25667729558416,3.10914881991427,19.7000041519165,,
PAK,2.73388506090867,3.14880665259242,3.67913056289521,3.91800812587531,3.73650054004674,4.00054033014265,4.03213940610342,,,
PAN,9.50346717920288,8.24781117804079,8.43798584148975,7.59412799432451,9.55207106504567,9.34930385926325,8.85658059549827,,,
PER,9.86731056635051,9.63197321078268,8.85479033926984,9.15572318501839,8.17376426173504,8.43171079816171,7.18231926435614,,,
PHL,3.57870509447225,3.73517885564378,3.09187691424461,3.38729634944741,3.32508293603373,3.09709334037404,2.90636149038805,,,
PLW,,,,,,,,,,
PNG,,,,,,,,,,
POL,0.281600792882125,0.329457234027056,0.39698483100681,0.493520981476909,0.624527722804233,0.748831705149234,0.932936674464885,1.14302403851018,,
PRE,1.44660749706932,1.39457892605438,1.5113343157211,1.4588061782538,1.49795542008445,1.50842138050215,1.34718616111206,,,
PRI,,,,,,,,,,
PRK,4.48098471895514,4.03182043485065,4.55360633037581,6.05789492370633,6.08377122955332,8.23145339111011,7.01144551735973,,,
PRT,4.99396894112308,5.81181915144703,9.09838388251005,7.86978465420176,7.18865470964126,10.0140348015673,10.7045933404571,8.04425464477711,,
PRY,11.5964579916766,12.3584822242916,12.2885150946948,13.3517952489574,14.1495603082075,15.6964751065647,16.2964380107799,,,
PSE,,,,,,,,,,
PSS,,,,,,,,,,
PST,14.0776815967659,14.6630353356491,14.4804140120278,13.9482578376262,13.536000918971,13.7444463888417,14.0973716558574,14.2249255047867,,
PYF,,,,,,,,,,
QAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
ROU,9.85024123309085,11.3479260362709,12.0970293068613,11.3125883162177,11.3008443409179,13.3781140713347,14.5154624939702,,,
RUS,7.66285271176601,8.24878528184268,7.96530687029951,7.66650620046848,7.64038924727179,7.72623000155985,8.15652485967214,,,
RWA,,,,,,,,,,
SAS,2.0718130287846,2.09481362884931,2.43887071885112,2.75016056939295,2.57283823561206,2.81204270808356,2.74165909548694,,,
SAU,0.0,0.0,0.0,0.0,4.29251475569417e-05,4.47494423048718e-05,4.02800456119996e-05,,,
SDN,0.618783644727867,1.3199022291497,2.56508406680866,2.64184943890214,3.20619317500574,3.75261767655491,4.36539048900116,,,
SEN,0.427367021675386,0.449165049773014,0.475314486380022,0.459692063704124,0.520060805830045,0.626300363359503,0.609516756427603,,,
SGP,0.17118304645282,0.204186387530214,0.186691986980665,0.187056641348586,0.198670670805922,0.198830885025383,0.192789211552613,,,
SLB,,,,,,,,,,
SLE,,,,,,,,,,
SLV,5.69364101535646,5.26658920867511,6.13121406242426,6.0371355337442,5.94129937549732,6.58837396278693,6.30929352459028,,,
SMR,,,,,,,,,,
SOM,,,,,,,,,,
SRB,3.65476597368996,4.28361999133134,4.85994117619552,3.4290033446155,4.16912975473325,4.07651390541765,5.65491497382229,,,
SSA,1.9143065094298,1.89593516429468,1.92440569148083,1.99480403418894,1.94201829757609,2.05792681211004,1.94003008511173,,,
SSD,,,,,0.0267108534583567,0.0254005759432917,0.024563287596111,,,
SSF,1.9143065094298,1.89593516429468,1.92440569148083,1.99480403418894,1.94201829757609,2.05792681211004,1.94003008511173,,,
SST,2.95772162279633,3.06284245677241,2.83629815167621,2.73706350069068,2.72407425310396,2.65860272560348,2.57409568892444,19.7000041519165,,
STP,,,,,,,,,,
SUR,17.1725956389282,17.0316741225822,13.0260593108102,13.0011595787618,12.2909480613433,14.5342247280001,15.1876247264929,,,
SVK,25.7673472719674,24.4140497839323,24.0366231155632,25.5505180795423,26.8506218281912,27.1642768726013,28.2979304505631,27.4677924020321,,
SVN,24.6552173590672,25.2037253172735,24.6565842160701,26.1956730751508,25.3115825630928,25.9097764936095,31.8626373022008,28.2258477362562,,
SWE,45.3670661759266,43.0104399230128,41.4268773537674,43.4052934105901,46.0005365533351,46.7712185753299,47.4723215329032,43.2411503756414,,
SWZ,,,,,,,,,,
SXM,,,,,,,,,,
SYC,,,,,,,,,,
SYR,0.716727445899109,0.468710574803768,0.746234794662266,1.02918812511525,1.35971555374129,1.60768019142343,1.35082872186579,,,
TCA,,,,,,,,,,
TCD,,,,,,,,,,
TEA,3.0173890473555,3.10470410917978,3.13716578811912,3.22484370384441,3.73278848515858,4.09693912277525,4.53881798457755,,,
TEC,7.27117324872686,7.78128271719886,7.73910910318519,7.45111154541309,7.51848573252381,7.60256797401453,8.17380710410436,4.32976588514235,,
TGO,1.58219236959722,1.56009897183045,1.20050079624709,2.09347443992331,2.2543405087035,2.15792100789185,2.40600370949386,,,
THA,0.523067985179519,0.528255352151954,0.395588160379538,1.0122733013208,1.1092300159728,0.899895081759354,1.10807573900785,,,
TJK,48.8554332703297,53.8224336000555,55.5767210624058,53.806280339347,50.0227870647741,44.4758878741804,37.481949469167,,,
TKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TLA,7.82083898945654,7.99924343744763,7.57206983260652,8.08182121252225,7.5749581140013,7.36946077445908,7.19375551655129,3.87297073210308,,
TLS,,,,,,,,,,
TMN,0.495245072064993,0.522941677975194,0.634417107400959,0.661571174656615,0.734444187164884,0.946139469443585,0.860316001680588,,,
TON,,,,,,,,,,
TSA,2.0718130287846,2.09481362884931,2.43887071885112,2.75016056939295,2.57283823561206,2.81204270808356,2.74165909548694,,,
TSS,1.9143065094298,1.89593516429468,1.92440569148083,1.99480403418894,1.94201829757609,2.05792681211004,1.94003008511173,,,
TTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TUN,0.055913321830104,0.137819416449284,0.395763446835946,0.432972448045847,0.553812685526962,0.664110615423163,0.797658449883838,,,
TUR,3.8639078310947,4.38502954169555,5.32770459943917,5.38113113160956,5.72709858654086,6.11513779657651,4.95017358246282,6.65430058653642,,
TUV,,,,,,,,,,
TZA,0.97811675039982,0.761310469036944,0.875159011407897,0.619066703853927,0.525712392801635,0.505786033350254,0.723885118164249,,,
UGA,,,,,,,,,,
UKR,18.0202617588663,19.6196033162538,18.2690023123579,19.2445480126725,19.8544252542397,19.6131917480218,22.5308723985058,,,
UMC,4.67162964547404,4.78545728096296,4.7127406661029,4.73588073498191,4.98742126931702,5.19083755672882,5.5355460222852,4.80051791525567,,
URY,8.99268446313121,10.9319205392619,15.4564198495976,11.5423690157064,9.36565401671876,13.1854430231224,14.7506892110662,,,
USA,10.9475046355289,11.5601149223974,11.3372473990171,11.5679100503225,11.4475715077974,11.6849567099973,11.680856159034,11.8743317712829,,
UZB,1.62434234528565,1.50242137321837,1.78689198215229,1.53965343998148,1.64847598115415,1.91706736502013,,,,
VCT,,,,,,,,,,
VEN,7.52560536119996,7.68884718110424,6.55034823710969,7.70432087532693,6.97263476101185,8.24705905142355,,,,
VGB,,,,,,,,,,
VIR,,,,,,,,,,
VNM,4.24710378757124,4.49472007273737,3.6903626649197,5.4489654785319,6.80280232468185,6.93720399976552,,,,
VUT,,,,,,,,,,
WLD,8.32646525551942,8.41519843537993,8.2580113229828,7.93852497247191,7.74553318412268,7.91361412337882,8.13473848426969,13.3540827840592,,
WSM,,,,,,,,,,
XKX,0.242909114218788,0.342892770845777,0.439342772043643,0.29190683510895,0.273454539465683,0.383520484232539,0.519176378508478,,,
YEM,0.0,0.0,0.0,0.0,0.0,0.0,,,,
ZAF,2.39850781667067,2.42683669884552,2.37367603324474,2.64318135695266,2.35482550940283,2.7687404681877,2.66495356753026,,,
ZMB,8.12634933983533,7.87582399340634,8.13543724201332,8.47509025179321,9.71880062958052,9.67483336418316,,,,
ZWE,5.3691945923544,4.96887345259469,4.48321759282508,3.80772606724905,3.64877560278607,3.2958428009259,,,,
